element,id,geometry
way,1318478857,"LINESTRING (432686.92626977497 4582048.465191806, 432692.1471970012 4582043.420428927, 432702.6491543632 4582032.59757229, 432707.1465227675 4582027.970345108, 432717.25050151703 4582017.506496679, 432724.7998547322 4582010.175165891, 432730.53078139765 4582010.521654295)"
way,1318478858,"LINESTRING (432730.53078139765 4582010.521654295, 432733.8516404266 4582007.9593849415, 432740.2077806203 4582000.894513264)"
way,1318479657,"LINESTRING (431876.5680188375 4586827.284606934, 431875.83608519426 4586826.758559968, 431874.47102667234 4586826.438327627)"
way,1318479658,"LINESTRING (431871.85737027775 4586826.629484981, 431868.62426796055 4586826.704345212)"
way,1318480140,"LINESTRING (428317.44597105554 4581752.139080815, 428319.8808089446 4581793.706596899, 428324.3089307772 4581864.33299374, 428324.5915696536 4581870.081520125, 428328.50040724187 4581875.538808416)"
way,1318480141,"LINESTRING (428316.87558390247 4581742.662815428, 428317.1862936474 4581747.867019027, 428317.44597105554 4581752.139080815)"
way,1318480142,"LINESTRING (428299.0976012222 4581871.932582955, 428301.2977460172 4581866.958899868, 428297.3965212173 4581793.829136478, 428295.57721655583 4581759.550163916)"
way,1318480143,"LINESTRING (428295.57721655583 4581759.550163916, 428294.9420215049 4581748.597850119, 428294.5106702314 4581738.8093277225)"
way,1318480147,"LINESTRING (428309.13520808256 4581614.4893805515, 428315.4357513321 4581718.8390545705, 428316.87558390247 4581742.662815428)"
way,1318480148,"LINESTRING (428308.3540530027 4581602.3060866175, 428308.5920724483 4581606.07872954, 428309.13520808256 4581614.4893805515)"
way,1318480149,"LINESTRING (428294.5106702314 4581738.8093277225, 428293.4329772637 4581720.322498825, 428287.015606911 4581616.029507446)"
way,1318480150,"LINESTRING (428287.015606911 4581616.029507446, 428286.62830163905 4581610.692828441, 428286.4387036863 4581605.054413568)"
way,1318480151,"LINESTRING (428306.08272661106 4581567.132256491, 428307.25801597495 4581583.652897518, 428308.3540530027 4581602.3060866175)"
way,1318480152,"LINESTRING (428305.29936547927 4581547.96523996, 428305.4831271987 4581553.015256756, 428306.08272661106 4581567.132256491)"
way,1318480154,"LINESTRING (428286.4387036863 4581605.054413568, 428285.23423005606 4581587.279431503, 428284.98167270457 4581583.728991757)"
way,1318480155,"LINESTRING (428284.98167270457 4581583.728991757, 428284.62415235525 4581572.107757035, 428283.4781360278 4581559.395135696)"
way,1318480324,"LINESTRING (427893.33906475763 4580194.674520554, 427887.1066453123 4580192.860120195)"
way,1318480325,"LINESTRING (427905.20473471907 4580198.609074758, 427903.0542964475 4580197.675609611, 427901.21605118614 4580197.01661327)"
way,1318481627,"LINESTRING (427931.4643633205 4580211.771405715, 427937.14274562756 4580215.06803981)"
way,1318481628,"LINESTRING (427927.47138847 4580209.745958704, 427929.0516980735 4580210.540760976, 427931.4643633205 4580211.771405715)"
way,1318481942,"LINESTRING (431221.660758996 4585827.978807146, 431221.3341782588 4585825.272800814)"
way,1318486968,"LINESTRING (431812.3151481553 4581728.932963601, 431806.13361006055 4581718.943087025, 431795.42820600036 4581701.845581211, 431783.34773827693 4581682.58488342, 431770.68107932614 4581663.240902057, 431755.02254709275 4581639.65053417, 431751.78031093907 4581634.562671377, 431749.2540177367 4581630.9114329675)"
way,1318491613,"LINESTRING (431183.8996894766 4585647.50469563, 431179.53267346916 4585632.979206506, 431166.81762843276 4585595.727741259, 431164.87758505647 4585589.461947476, 431164.30861347204 4585587.635379356)"
way,1318495702,"LINESTRING (430518.6589992223 4583516.272886499, 430515.75666637364 4583519.609395893, 430510.2001209154 4583526.00246515)"
way,1318495703,"LINESTRING (430510.2001209154 4583526.00246515, 430498.0993994813 4583538.664861211, 430441.4864299184 4583597.032309401, 430431.93217716133 4583606.716992209)"
way,1318495704,"LINESTRING (430431.93217716133 4583606.716992209, 430424.0183275928 4583614.8537273295, 430414.8285452167 4583623.313613328)"
way,1318495705,"LINESTRING (430414.8285452167 4583623.313613328, 430404.64298562857 4583634.281233901, 430400.6187899274 4583638.305851026, 430382.97115249635 4583656.562112181, 430352.97798723786 4583687.172544172, 430344.2308433449 4583696.438779168)"
